Monterey Cove 2,,
Monterey Cove 3,,
Monterey Cove 5,,
The Parkhouse Harumi Towers Krono Residence,2010,
Summit New York,2016,
W Guangzhou,2007,"107,000"
Dongyuan Centre T2,2012,
R&D Center of China Railway No.3 Engineering Group,2014,"68,528"
Oscar by the Sea Tower 8,,
The Parkshore,,"87,886"
North Harbor Tower,,"86,082"
VDARA,2006,
State of Georgia Building,,
Bella Mare,2006,
City Heights T1,2009,
Leveque Tower,1924,
Reuters Building,1998,
Civic Opera Building,1927,"68,710"
330 Madison Avenue,1963,"78,039"
Equitable Building,1913,"160,655"
Paramount at Edgewater Square,2006,"60,136"
Changsha Yulin International Building B,2013,
Harbor Point,,
Nanjing Shimao Riviera New City 1,,
Park Lane Manor 7,2014,
Park Lane Manor 8,2014,
Park Lane Manor 9,2014,
Bay City Harumi Sky Link Tower,2007,"74,342"
Tower 111,2009,
Summit Terrace 3,,
Summit Terrace 5,,
Azrieli Center Triangular Tower,1996,"65,780"
International Towers Sydney Tower 3,2013,"90,105"
Lanzhou Center SOHO Tower,2013,
Shanghai Central Square,,"24,234"
Menara Kadin Indonesia,,
Shining Towers A,2008,
Northwestern Mutual Tower and Commons,2014,"61,270"
Soyak Kristalkule | Finansbank Headquarters,2011,"50,400"
International Fortune Plaza Tower B,2011,
Electra Tower,2008,"75,000"
Beetham Tower,2004,
50 Biscayne,2005,
Marriott Marquis Hotel,,
Quantum on the Bay South Tower,2005,
Instrata Nomad,1997,"36,134"
Shimao Riviera Garden 2,2000,
Shimao Riviera Garden 3,2000,
Shimao Riviera Garden 5,,
"Shell Tower, Times Square",,
Streeter Place,2007,
"The Avenue Phase 2, T2",,
"The Avenue Phase 2, T3",,
Newberry Plaza,1972,
Michigan Plaza South,,"107,158"
Nanjing International Center 1,,
Nanjing International Center 2,,
The Central 3,,
Boulevard Plaza 1,2007,
Nave Noff Tower,2009,"47,510"
Otemachi Financial City Grand Cube,2014,
Residence Oasis 1,,
Residence Oasis 2,,
Residence Oasis 3,,
1133 Avenue of the Americas,,
Wuhan Starry Winking Residential Tower 1,,
Wuhan Starry Winking Residential Tower 2,,
Wuhan Starry Winking Residential Tower 3,,
"Taskin City Plaza, B1",,
"Taskin City Plaza, B2",,
Menara Prestige,2009,
Miramar Towers I,,
Miramar Towers II,,
The Grandiose 1,2004,
The Grandiose 2,2004,
The Grandiose 3,2004,
Tour des Canadiens 2,2017,
Metropolitan Heights Tower 3,2008,
Grand Tower,2008,
Riverside Century Plaza Apartment Tower 1,2011,
Riverside Century Plaza Apartment Tower 2,2011,
The Peak,1992,
Bofu International Plaza Residential Tower,2010,
One Sansome Street,,"66,797"
Pearl of the Orient Tower,1999,"125,500"
Mirax Plaza - Tower B,2006,
City Center Plaza,2008,
Esentai Tower,2006,"87,000"
GIE Tower,,"52,813"
Pittsfield Building,1926,
Unysys Building,,"83,495"
Trump Palace,2002,
Downtown by Philippe Starck,,
JR Shinjuku Miraina Tower,2015,
AT&T Long Lines Building,,
Park Central 1,1999,"24,864"
Park Central 12,1999,"24,864"
Park Central 13,1999,"24,864"
Park Central 2,1999,"24,864"
Park Central 3,1999,"24,864"
Park Central 5,1999,"24,864"
Park Central 6,1999,"24,864"
Oscar by the Sea Tower 6,,
Oscar by the Sea Tower 7,,
Dehong World Tower D,2009,
Dehong World Tower E,2009,
Oceania Business Plaza 2,2008,
Zen Apartments,2009,"37,645"
Solitair Brickell,2015,"66,628"
Biscayne Beach,2014,
Hyatt Times Square,2009,
Acqualina Resort & Spa,2001,
The Biltmore,2001,"43,027"
1415 Louisiana,1981,"48,480"
Trump Royale,2005,
Sheraton Dallas Hotel Central Tower,,
KBR Tower,,
The Tower at 15 Central Park West,2005,
Lago,2014,"36,131"
Hyde Sukhumvit 13,2004,
ORC Prio Tower,,
Seomyeon Central Star B,2007,
400 West Market,1991,"58,868"
Festival City I Tower 1,2008,
Festival City I Tower 5,2008,
Brickell Heights North Tower,2014,
Academy Sweet,2002,
Qiu Shui Chang Tian 9#,2006,
1010 Brickell,2014,
The Latitude Tower 6,,
The Latitude Tower 7,,
The Latitude Tower 8,,
The Latitude Tower 1,,
The Latitude Tower 2,,
50 United Nations Plaza,2012,"25,696"
Bankers Trust West Annex,,
GranParaiso,2014,
ParaisoBay,2014,
Festival City II Tower 1,2008,
Festival City II Tower 2,2008,
Platinum Tower One,2014,
Tour des Canadiens,2013,"108,723"
Capital Mark Tower,2005,"99,980"
GZITIC Mansion,1996,
One Central Residences 4-6,,
Jumeirah Business Center 1,2006,
Shatha Tower,,
Armada Tower 1,2004,
Hyde Sukhumvit 11,2015,"38,320"
AIA Tower,2013,
Tour Alicante,,
Tour Chassagne,,
China Central Place Tower 1,,
Somkid Tower,2004,
Panasonic Tower,2007,
The Summit - Plot 554,2013,"95,300"
Da Nang City Administrative Centre,2010,"65,234"
Asia Pacific Finance Tower,1989,
Central Park Office Tower,2007,
Tierra Verde Tower 10-12,1999,
Dubai Creek Heights,2007,"66,958"
Tianjin International Finance Centre,,
Shinjuku Front Tower,2008,"57,980"
Swissotel Krasnye Holmy,2003,"35,413"
The Corinthian,1986,"87,056"
Wells Fargo Center,1969,"66,610"
San Antonio Marriott Rivercenter,1986,
Olaya Tower 1,,
Silver Tower,1972,
Grattacielo Intesa Sanpaolo,2010,"110,000"
The Palazzo,2003,
Transportation Building,,
Muong Thanh Hotel,2013,
44 Charles Street West,1970,
Jade Ocean,2006,
Greenview Hongshuwan Yihao Tower B,2014,
Titanium,2007,"49,395"
Fortune Plaza Office Building II,2001,
Summit Terrace 2,,
Concorde Tower,2004,"49,000"
StarView Condo Tower A,2012,
Casselden Place,,
Four Points by Sheraton,2004,
Ichon Rex Tower B,2012,
Liberty House,2006,
Mystic Point Torre 100,,
Mystic Point Torre 200,,
Tour Gan,1972,"76,360"
Capital Plaza Sofitel Hotel,2006,
Grand Hyatt Chengdu at Chicony Plaza,2006,"185,810"
The Prism,2006,
Tour Carpe Diem,2011,"44,016"
Westpac Place,2003,"76,500"
Taiyuan Sea La Cit?? Residential Block 1-A,2014,
Taiyuan Sea La Cit?? Residential Block 1-B,2014,
Taiyuan Sea La Cit?? Residential Block 2-A,2014,
Taiyuan Sea La Cit?? Residential Block 2-B,2014,
Taiyuan Sea La Cit?? Residential Block 3-A,2014,
Taiyuan Sea La Cit?? Residential Block 3-B,2014,
Taiyuan Sea La Cit?? Residential Block 4-A,2014,
Taiyuan Sea La Cit?? Residential Block 4-B,2014,
Taiyuan Sea La Cit?? Residential Block 5-A,2014,
The Tower at PNC Plaza,2012,"56,485"
Karma,2012,
Park Millennium,2000,
The Galleria,,
La Cite Noble Tower 3,1997,
National Trade Center,2015,
Shimao Wulihe City 11#,,
Shimao Wulihe City 6#,,
Bank of America Fifth Avenue Plaza,1979,"114,424"
Opera Tower,2005,"53,797"
2 Gold Street,2003,
AMLI River North,2011,
The Fifth,2015,
Cosmopolitan Twarda 2/4,2010,"60,940"
Champion Tower,2010,"65,785"
One Central,2006,
GA Twin Tower I,,
GA Twin Tower II,,
Yuexiu Fortune Center Tower 2,2012,
220 Riverside Boulevard At Trump Place,2001,"74,322"
17 State Street,,
The Downtown Club,1929,
The Oracle Beach Tower,2007,
Viceroy,,"46,428"
Tianjin International Trade Tower 3,2011,"45,000"
Tianjin International Trade Tower 2,2011,"40,000"
Grand Central Plaza,,"92,895"
Memorial Hermann Tower,2006,
Park Central 11,1999,
One Rockwell East Tower,2007,
Sukhothai Residences,2007,
The Serenade Tower 1,2007,
The Serenade Tower 2,2007,
Residence Oasis 5,,
Residence Oasis 6,,
Residence Oasis 7,,
One Blackfriars,2014,
Imp??rio das Ondas,2013,
Quantum 2,2006,
Harumi View Tower,1994,"62,798"
Sevilla 1,,
Sevilla 2,,
Cyber World Tower 2,2006,
Flair Towers - North Tower,2011,
Flair Towers - South Tower,2011,
Zagorye Quarter Tower,2011,
Noble Ploenchit Tower C,2013,
Park Tower Shinkawasaki,2012,"78,740"
Twin Parks Left Wing,1999,"79,000"
Twin Parks Right Wing,1999,"55,000"
Edificio Italia,1956,"52,000"
Lakeshore Tower 1,2005,
Urbana Tower 2,2009,"45,000"
Urbana Tower 3,2009,
One Rincon Hill North Tower,2012,
Park Lane Manor 1,2012,
Park Lane Manor 2,2012,
Park Lane Manor 3,2012,
Park Lane Manor 4,2012,
Four Seasons Hotel Hong Kong,2002,
Kangde International A,2011,
Kangde International B,2011,
Tour Part-Dieu,1972,
Saraya Tower 2,2011,"38,889"
Torre Iberdrola,2007,"92,000"
201 Elizabeth Street,1976,"38,100"
Goldcrest Executive Tower,2005,
Lime Stardom,2009,
Al Kharbash Tower,2002,
China Life Tower,2013,
Shangri-La Colombo Office Tower,2016,
The Aguston Tower A,2006,
The Breaker,2008,"29,800"
Selenium Twins 1,2006,
Selenium Twins 2,2006,
Otemachi Place East Tower,2015,"150,000"
TaiKoo Hui Tower 2,2008,
Ritz Hotel Tower,1925,
Waterras Tower,2009,
Times Square,2005,
The SuzhouModern Media Plaza 2,2012,
Fraser Suites Chengdu,2007,
Theatre Park,2012,"20,738"
Portman Ritz-Carlton,,
Maastoren,2006,"43,000"
Sky Tower 1-2,2002,
Sky Tower 3-7,2002,
Ernst & Young Plaza,2003,
KDDI Building,,
Capital Gate Tower,2007,"53,100"
American Copper Buildings West Tower,2013,
1285 Avenue of the Americas,1959,"162,873"
The New Swan Stone Castle Tower B,2015,
14 Wall,1910,"88,872"
Flame Tower 2,2007,
Haeundae Hillside We've Tower 104,2010,"40,012"
35 Spring Street,2014,"56,976"
Peninsula Tower,2012,
Waldorf Astoria Las Vegas,2007,
The Gloucester,2010,"10,739"
RBC Plaza,1989,"70,605"
Seaview Crescent 5,,
"Vizcayne, North Tower",2005,
"Vizcayne, South Tower",,
Avant at Met Square,2015,
Gateway Plaza,1988,
Porta Batumi Tower,2014,
Jumeirah Bay X1,2006,
Jumeirah Bay X3,2006,
Varyap Meridian E Block,2009,
Centennial Office Tower,2013,"111,000"
Excellence Century Center Tower 2,2013,
Excellence Century Center Tower 3,2013,
Two International Place,,
Seogyo Xi West Valley Office Tower,2008,
Tokyo Building,2003,"150,000"
Lefcourt Colonial Building,,
Shaklee Terrace Building,1979,"57,943"
PNC Plaza,2006,"67,819"
Aquaria Grande Tower A,2009,
Aquaria Grande Tower B,2009,"18,500"
Beijing Nexus Center,,"120,773"
Verbena Heights 3-6,,
Top View 2,,
Zhonghai Guanyuan International,,
"Chengdu Fantasia Meinian Plaza, Tower B",,
The Riverside 3,2004,
The Riverside 4,2004,
Reforma 180,2010,
Park Avenue West,2008,"56,908"
Tribeca Tower,,
Monterey Cove 1,,
InterContinental Warszawa,2001,"57,000"
Upton,2012,
Quantum on the Bay North Tower,,
U.S. Bancorp Tower,1973,"99,869"
901 Fifth Avenue,1970,"49,106"
Tokyo Metropolitan Government Building II,1988,"140,000"
Moi Center Tower C,2008,
Lanko Conference & Exhibition International Plaza Meige,2006,
Majestic,2012,
The Pinnacle,2002,
Grand Cross Tower,2014,
LaSalle National Bank,1931,
Cathedral of Learning,1926,
Modis Tower,,
The Pinnacle@Duxton Block 1C,2003,
SX Stage 1,2003,
Aria on the Bay,2015,
Amartapura I,,
Residences of College Park I,2003,
Burano,2009,"37,287"
The # Central Park I 101,2007,
The # Central Park I 102,2007,
The # Central Park I 103,2007,
Icon Loft Tower 2,,
Gifu City Tower 43,2005,
Seljuk Tower,2003,"58,900"
Hamad Tower,2010,
Bank of China,1989,
UAP Old Mutual Tower,2011,
Tianyue Xinchen Tower 2,2014,
La Cite Noble Tower 1,1997,
La Cite Noble Tower 4,1997,
La Cite Noble Tower 6,1997,
Mokdong Trapalace Tower B,2006,
Ernst & Young Plaza,,"115,600"
Kyungdong Jade 102,2008,"16,112"
Falcon Tower,2003,
Klovski Descent 7A,2008,"84,258"
The Fullerton,2004,
Bay Central 3,,"32,642"
2929 Weslayan,2013,
Post Turm,2000,"107,000"
The Encore,2014,"30,611"
1700 Broadway,,
One America Tower,,"111,483"
Park Central 10,1999,
Park Central 7,1999,
Park Central 8,1999,
Park Central 9,1999,
Banyan Garden 1,2001,
Banyan Garden 8,2001,
Beomil LH Ocean Bridge Tower A,2014,
Beomil LH Ocean Bridge Tower B,2014,
Trump Plaza Residences,2006,"49,378"
Westin New York at Times Square,2000,"61,966"
DuMont Building,,
Rufino Pacific Tower,,
Tehran International Tower,,
The Brooklyner,2008,"42,905"
Royal Domain Tower,2003,
Wellhouse na Leninskom,2002,
Akasaka Tower Residence,2005,"73,339"
515 Park Avenue,,"13,004"
Mirage 57,,
New China Mansion,1996,
Q Chidlom,,
Waterfront Place,1987,
ANZ World Headquarters,,
HSBC Centre,1986,
Skyline @ Orchard Boulevard,2012,"19,055"
Shimao Bund Garden 2,,
Shimao Bund Garden 5,,
Success Tower 1,2006,
Park Place Tower,,
Plaza Tower,1964,
Newport Tower,,"96,897"
StarWorld Hotel,,
Haizhu Peninsula Garden Tower 4,,
Haizhu Peninsula Garden Tower 5,,
Haizhu Peninsula Garden Tower 6,,
Haizhu Peninsula Garden Tower 7,,
Haizhu Peninsula Garden Tower 8,,
Haizhu Peninsula Garden Tower 9,,
One North LaSalle Street,1929,"49,015"
Torre Vista Marina 1,,
Torre Vista Marina 2,2006,
William Green Building,1986,"94,767"
Ten Museum Park,2004,
Mulieris Torre Norte,2006,
Mulieris Torre Sur,2006,
Vanke Jierong Tower,2015,"81,629"
70 Columbus,2013,"49,797"
90 Columbus,2015,"49,797"
Palazzo Lombardia,2006,"195,000"
The Wave of Science and Technology Park S01 Research Building,2012,"114,452"
UNI-Center Tower B,2012,
Jiu Jie Gao Wu A,2009,
The Broadgate Tower,2006,"56,878"
Elysees Condominiums,1971,
Tower at Erieview,1963,
Transamerica Tower,1970,"49,238"
First Market Tower,,"100,613"
McKesson Plaza,,"36,200"
Arcos Torre I,,
Arcos Torre II East,2005,
Arcos Torre II West,2005,
Brickell Heights South Tower,2014,
Edades Tower and Garden Villas,2010,
21 West End Avenue,2014,
Poly International Plaza ?€? Dawangjing,2011,"61,223"
X2,2011,
Victory Plaza Tower B,2004,
Seaview Crescent 1-3,,
"Coastal Skyline 1-3,5-6, Tung Chung",,
"Coastal Skyline 7-8, Tung Chung",,
The Peninsula Phase 4 Tower B,2016,
The Peninsula Phase 4 Tower C,2016,
The Peninsula Phase 4 Tower D,2016,
Bahar 3,2004,
Ramada Plaza Jumeirah Beach,2004,
FIVE,2011,"38,775"
Shibaura Island Cape Tower,2004,"141,464"
Shimao Riviera Garden 6,,
City Tower Gran Tennoji,2004,"38,868"
Vorobiovy Gory Tower I,,
Vorobiovy Gory Tower III,,
Anacaona 27,2012,"59,127"
Lanko Hyatt Business Mansion,2000,
National Bank House,,
Coeur Defense,1999,"214,698"
Altino Arantes,1939,
Oriental Plaza T2,2012,
Xin Jinan Yihao Mansion Block 1A,2014,
Xin Jinan Yihao Mansion Block 1B,2014,
Xin Jinan Yihao Mansion Block 1C,2014,
Xin Jinan Yihao Mansion Block 2A,2014,
Xin Jinan Yihao Mansion Block 2B,2014,
The Metropolis,2000,"33,096"
Jade at Brickell Bay,2002,
Pyne By Sansiri,2010,"30,197"
Flame Tower 3,2007,
2 Southbank Boulevard,2002,"52,250"
Swiss Tower,2007,"46,300"
William Beaver House,2006,
Cetus,2013,
Travelers Tower,,
Poly Real Estate Headquarters Tower 1,2004,"122,000"
Poly Real Estate Headquarters Tower 2,2004,"122,000"
Residence 8 @ Senopati Equity Tower,2009,
Oriental Fisherman's Wharf Tower,2010,"60,000"
Linden Hotel,,"69,815"
North American Plywood Building,,
NECOM House,,
Huarun Jiacheng Five Elephants #18,2015,
Vehicle Assembly Building,1962,
Zhongzhou E-ClASS,,"85,000"
Suzhou Center Plaza 4,2014,
Fortune Heights T11,,
Fortune Heights T14,,
Raemian Yongsan Tower 1,2014,
Raemian Yongsan Tower 2,2014,
Les Saisons,,"74,320"
20 Fenchurch Street,2009,"104,516"
Metropolis 1,,
Metropolis 2,,
Metropolis 3,,
Metropolis 5,,
Torre El Faro I,,
Torre El Faro II,,
Harrah`s Waterfront Tower,2006,
Gree Square R1,,
Gree Square R2,,
Buckingham Place,,
International Foreign Trade Center,1982,
Belcher's Hill,2008,
Xinbaolong Yicheng Tower 4,2006,
City Point Tower 1,2011,
City Point Tower 2,2011,
City Point Tower 3,2011,
Hongding International Garden A,2003,
Park Lane Manor - Tower 1,,
Park Lane Manor - Tower 2,,
Park Lane Manor - Tower 3,,
Plaza on Brickell Tower II,2005,
The Palm Wongamat Beach Tower A,2012,
Fuyingmen,2012,
Island Lodge,2007,
Peace Hotel Tower A,,
Sky Gardens,2005,
Yihwa International Residential Tower A,2010,
Yihwa International Residential Tower B,2010,
Exen Plaza,2011,
The Pierre,,
Torun Center - East Tower,2011,
Torun Center - South Tower,2011,
United Plaza,1997,"65,032"
Sky Tower 1,2009,
Al Jon Tower,2005,
Black Pearl Tower,2005,
Pauline's World City T2,,"67,900"
Shahla Tower,2013,
767 3rd Avenue,,"23,442"
Treasure Garden,2014,"29,349"
Ha`arbaa Tower 1,2012,
The Troika Tower 1,2006,
Vision Tower,2013,
Portakal Cicegi Kulesi,2007,"40,380"
Astoria,2007,
Majestower Beomil 103,2007,
Torre Repsol YPF,,"75,112"
Al Seef Tower III,2005,
Ayala Tower One,1993,
Tamweel Tower,2005,
Jinan Center Financial City A4-3,,
Jinan Center Financial City A5-5,,
Jinan Center Financial City A4-4,,
Villas in the Sky,2011,"41,000"
Nihon Seimei Marunouchi Building,2001,"94,414"
Al Jawhara Tower,,
Jinshui Wanda Center Residential Tower 1,2014,
Jinshui Wanda Center Residential Tower 2,2014,
Jinshui Wanda Center Residential Tower 3,2014,
Wanxiang City Tower 5,2012,
One Peking Road,2000,"26,300"
465 North Park,2016,"594,675"
Victory Garden Block B,2001,
Concieria Nishi-Shinjuku Tower's West,2005,"63,967"
River Plaza,,
399 Park Avenue,1959,"105,410"
Amazon Tower I,2013,
Tornare Nihonbashi Hamacho Tower,2003,"98,440"
Apartment Tower Kachidoki,2007,"54,431"
One Wanchai,2010,
425 Market Street,,"82,345"
Guoyin Minsheng Financial Building 1,,
The Pinnacle@Duxton Block 1A,2003,
The Pinnacle@Duxton Block 1B,2003,
The Pinnacle@Duxton Block 1D,2003,
The Pinnacle@Duxton Block 1E,2003,
The Pinnacle@Duxton Block 1F,2003,
The Pinnacle@Duxton Block 1G,2003,
Tribunal de Paris,2014,"142,000"
Shimao Wulihe City 3#,2008,
CF Calgary City Centre Phase I,,"86,200"
Mokdong Trapalace Tower D,2006,
The Paragon Chicago,2017,
35 East Wacker Drive,1925,
Pennzoil Place I,,
Pennzoil Place II,,
Mercantile Building,,
Scotts Square Scotts Wing,2009,
The Landmark Gloucester Tower,,
The Landmark Edinburgh Tower,,
Villa Serena Home Club Torre A,2007,"27,917"
Villa Serena Home Club Torre B,2007,"27,917"
Westend Gate,1972,
Rondo 1,2003,"75,000"
505,2015,"65,107"
Brillia Tower Tokyo,2002,"90,307"
Kemper Building,1960,"64,567"
825 Third Avenue,,"49,161"
Haeundae Hillside We've Tower 201,2010,"37,446"
Dynasty Court Tower 1-2,,
"Rich Gate City Phase II, Tower A1",,
"Rich Gate City Phase II, Tower B1",,
Verve 501 Swanston Tower,2004,
Post Chateau Block A,,
Post Chateau Block B,,
Goldcrest Views 1,2004,"57,231"
The Pakubuwono View Lacewood Tower,2009,"74,455"
Al Dareen Tower,2007,
TVCC,2005,
Agricultural Bank of China Chongqing Branch,2012,
Mather Tower,1926,
China Southern Airlines Tower,2013,"180,000"
Ding Sheng BHW Taiwan Central Plaza,2012,"104,138"
Atelier,2004,
Hyatt Regency Seattle,2016,
Amazon Tower II,2014,
UNI-Center Tower 2,,
I-Park Tower 103,,
China Resources Plaza Block B,2012,
Hezheng Rongyue A,2010,
Santa Maria,,"92,903"
Platinum Tower,,
Rise,2012,
Three Mellon Center,,
10 South Wacker,1985,
30 South Wacker,1982,
One Federal Street,,"111,483"
Amazon Tower III,2015,
Menara Da Vinci,,
26 Broadway,1922,"60,376"
Financial Centre D,2009,
Hotel Georgia,2008,"32,814"
Landmark Riverside T10,2012,
Landmark Riverside T9,2012,
New Orleans,2007,"42,750"
Dehong World Tower A,2009,
Dehong World Tower B,2009,
Dehong World Tower C,2009,
Dehong World Tower F,2009,
Dehong World Tower G,2009,
Dehong World Tower H,2009,
Prudential Tower,1999,"76,593"
Xi Sui Dong 1,,
Xi Sui Dong 2,,
Torre Diana,2013,"138,634"
Galaxia Tower 2,,
Galaxia Tower 3,,
Galaxia Tower 5,,
Sahid Surdiman Residences,,
76 Shenton Way,,
Angkupuri,,
Le 1501 McGill College,,"37,746"
Circle on Cavill South Tower,2004,
Skyline North Tower,2002,
Bahar 5,2004,
The Uptown Residences,2007,
CITIC Mangrove Bay R1,,
CITIC Mangrove Bay R2,,
Lake Point Tower,2005,
Tabrez Tower,,
The Cove,2001,
The Beacon Roces Tower,2008,
Torre Lugano,2004,
Central Park,2006,
HaYovel Tower,2000,"118,000"
Lancaster Suites Tower I,,
Newsweek Building,1930,"37,318"
The St. Moritz Tower,2013,
Tirumala Habitats,,
RNA Mirage,,
Amot Atrium Tower,2012,"54,000"
Q Langsuan,2006,
Al Saqr Business Tower,1998,
Torre Norte,1996,"114,328"
World Trade Center Residences,2005,
Prime Tower,2007,
RRI Energy Plaza,2001,"130,063"
Time Place,2005,
Sky Tree East,2008,"229,237"
K-Tower,2008,"53,711"
Ooredoo Tower,2001,"39,900"
Excellence Meilin Project Tower 1,2013,
Excellence Meilin Project Tower 2,2013,
Begonias,2006,
Ipes,2007,
Jabuticabeiras,2006,
Limantos,2008,
Magnolias,2006,
Reseda,2006,
Zineas,2007,
Three Hundred,2011,"58,195"
Torre Le Parc,1992,"57,100"
The Residences at the Ritz-Carlton,2007,"57,383"
Optical Valley New World Center B,2014,"41,004"
Absolute World Building E,2007,"35,380"
UNI-Center Tower 7,,
Palms Place,2006,
CNA Center,2016,"82,250"
The Columbian,2005,
Century Gateway 1,2007,
Diplomat Commercial Office Tower,2008,"44,615"
Shenzhen Zhongzhou Holdings Financial Center Tower B,2008,
TCW Tower,,"63,754"
Sharp Centum Park 102,,
Sharp Centum Park 104,,
Sharp Centum Park 106,,
Sharp Centum Park 107,,
Sharp Centum Park 108,,
Sharp Centum Park 110,,
Sharp Centum Park 112,,
Sharp Centum Park 113,,
Sharp Centum Park 114,,
UNI-Center Tower 4,,
Shanghai JW Marriott Marquis Hotel,2015,
AG Tower,2005,
Jinan Center Financial City A5-1,,
Bank of Chongqing Tower,2013,
Icon,2005,
191 North Wacker Drive,2000,"68,184"
Huarun Jiacheng Five Elephants #13,2015,
Huarun Jiacheng Five Elephants #16,2015,
La Cite Noble Tower 2,1997,
La Cite Noble Tower 5,1997,
China Resources Shenzhen Bay Yuefu Phase 2 Tower 1,2014,
3 Civic Plaza,2014,
Park Court Akasaka The Tower,2006,"71,339"
The Highpoint,,"18,619"
Century Gateway 5,2007,
"EAST, Miami",2012,
Union Bank Plaza,1965,"68,525"
The Edition Times Square,2015,
Akbank Tower,1988,
Frost Bank Tower,2001,"50,680"
Park Towers One,,
City Point Tower II,2013,
Exchange Place Center,,"64,741"
Kroma Tower,2013,
Grid Condos,2016,"33,000"
City Point Tower 5,2011,
City Point Tower 6,2011,
Summit Terrace 1,,
Atago Green Hills Forest Tower,,"62,288"
U-Residence Tower 1,2010,
Chamchuri Office Tower,2005,"89,029"
Tanzania Ports Authority Headquarters,2012,
Icon Midtown,2016,
The Atrium Serviced Apartments,,"21,397"
Twin 21 MID Tower,,
Twin 21 National Tower,,
Sharjah Sail Tower,,
Interchange 21,,
Alfa Group Tower,2015,
401 East Ontario Street,,
Sterling Drug Company Building,,"81,661"
Seagram Building,1956,"59,457"
Emaar Square Heights Residences,2012,
Southcore Financial Centre Delta Hotel,2012,"54,154"
Le Sommet,1998,"35,236"
Cheongna Exllu Tower C,2008,
One York Street,2013,"74,322"
Festival Tower,2007,
Huaku Sky Garden,2013,"47,133"
Optical Valley New World Hotel,2014,"37,408"
Kasumigaseki Common Gate East Building,2005,"132,253"
Altira Macau,2005,
The Streeter,2005,
La Cite 1,,
La Cite 2,,
La Cite 3,,
La Cite 4,,
La Cite 5,,
Rainier Tower,,
"Ellery Terrace, Kowloon",1998,
1214 Fifth Avenue,2010,"39,750"
W-Tower,2006,"50,000"
Liberte 7,,
600 North Lake Shore Drive - South Tower,2005,"50,302"
Mid-Continent Tower,,
Bank of New York Building,,
One Churchill Place,2001,"157,164"
Park Tower Condominiums,1971,
Trump Tower 1,2007,
1 West End Avenue,2015,"75,566"
Jinan Center Financial City A5-4,,
Helicon,2009,
The Ivy,2005,"89,373"
Millennium Towers North,1928,"49,900"
One Hanson Place,1927,
1407 Broadway,,"92,902"
International Building,1933,"106,687"
LaSalle-Wacker Building,1929,
437 Madison Avenue,,
Bryan Tower,1970,"102,192"
Fourth and Madison Building,2000,"97,826"
PNC Tower,1970,"67,203"
Doosan Tower,,
Upper West Side Tower 2 (Madison),2011,
Four Winds Tower A,2010,
Four Winds Tower B,2010,
Four Winds Tower C,2010,
Four Winds Tower D,2010,
Hordern Towers,1997,
Presnya City 1,2015,
Presnya City 2,2015,
Presnya City 3,2015,
Palmetto Eliptic,2009,
Bellagio Golfview Residences Tower 3,,
DLF Camellias,,
China Merchants Tower,1983,
Shun Tak Centre West,1983,
Excellence Century Plaza Tower 4,2007,
NEC Tamagawa Renaissance City Phase II,2002,"105,570"
Kasumigaseki Building,1965,"153,223"
Olivia Star,2015,
Sunshine Insurance Finance Plaza,2014,"105,000"
Cyber2 Tower,,
NTT DoCoMo Sumida Building,,"48,990"
Kudrinskaya Square,1950,
Rizal Tower,,"57,650"
Sunlight Tower,,"31,981"
Shenzhen Xinhe World Office Tower A,,
Shenzhen Xinhe World Office Tower B,,
Lai San Kok,,
Continental Building,1930,
1155 Avenue of the Americas,,
K & L Gates Center,1966,
Neo Sky Dome Tower A,,
V3 Tower,,
Chateau Puerto Madero,2006,"65,777"
I-Park Tower 101,,
Park Avenue Towers 6-10,,
Conrad Macau,,
Sheraton Macau,,
Holiday Inn Macau,,
"St Regis Macau, Cotai Central",,
Harris Bank Bank Addition II,1972,"65,032"
1 QPS Tower,2014,"36,309"
City Tower Osaka Temma The River & Parks,2007,"72,280"
Geo Tower Tenroku,2011,
Shinagawa Season Terrace,2012,
Liberty Plaza,2002,
Savelovskii City - Armstrong,2014,
Savelovskii City - Coltrane,2014,
Savelovskii City - Ellington,2014,
Galaxia Tower 1,,
Galaxia Tower 6,,
Plaza Tower Kachidoki,2001,"56,998"
Bank of America Building,,
KOIN Center,1981,"39,019"
Hayden Long Island City,2015,"87,482"
Hudson Greene East Tower,2006,"51,236"
The Toyosu Tower,2006,"91,973"
Longfor International,2009,
215 West,2008,
BrickellHouse,2012,"59,922"
Al Fujayrah Tower,,"52,000"
The Namba Tower,2005,"38,771"
MAG 214,2005,
Grace Mansion,1999,
Gurney Paragon East Tower,2008,
Gurney Paragon West Tower,2008,
Tokyo Dome Hotel,1997,"105,857"
Bay Central 1,2009,
Echelon Tower 1,,"40,702"
Echelon Tower 2,,"40,702"
Hotel Lamuette,2012,
Q22 Tower,2013,"53,000"
Sangbong Sante-ciel 1,,
Sangbong Sante-ciel 2,,
Deutsche Bank Tower I,1978,
Rama 9 Square Tower,2011,
St. Regis Mumbai,2008,
The Ascott Metropolis,1997,
The Atrium Residences,2009,"22,516"
Tour Adria,,
Renaissance Center 100 Tower,1973,
Renaissance Center 200 Tower,1973,
Renaissance Center 300 Tower,1973,
Renaissance Center 400 Tower,1973,
Tour Egee,1997,"60,000"
Deutsche Bank Tower II,1978,
Exportbank Plaza,,
