Al Baker Executive Tower 1,Doha,QA,200,53,2012,concrete,office,2008,
Riparian Plaza,Brisbane,AU,200,53,2005,concrete,residential / office,2001,"70,000"
Merweb Hotel City Center,Doha,QA,200,51,2014,concrete,residential / hotel,2006,
ORC 200,Osaka,JP,200,51,1994,steel,hotel / office,,
Three Central,Makati,PH,200,51,2017,concrete,residential,2012,
Marriott Marquis City Center Doha Hotel,Doha,QA,200,50,2011,concrete,hotel,2005,
Marriott Marquis City Center Doha Hotel South Tower,Doha,QA,200,50,2011,concrete,hotel,2005,
Ryomyong Street 50-Storey Building,Pyongyang,KP,200,50,2017,concrete,residential,2016,
Tower 185,Frankfurt am Main,DE,200,50,2011,concrete,office,2008,"116,000"
Al Baker Executive Tower 2,Doha,QA,200,48,2012,concrete,office,2008,
China Life Tower 1,Jinan,CN,200,47,2018,concrete,office,2014,
China Life Tower 2,Jinan,CN,200,47,2018,concrete,office,2014,
Philamlife Tower,Makati,PH,200,47,1999,concrete,office,,
Pinnacle One,Chengdu,CN,200,47,2015,concrete,office,2012,
Qingxiu Wanda Plaza Office Tower 1,Nanning,CN,200,47,2015,composite,office,2013,
Qingxiu Wanda Plaza Office Tower 2,Nanning,CN,200,47,2015,composite,office,2013,
Qingxiu Wanda Plaza Office Tower 3,Nanning,CN,200,47,2015,composite,office,2013,
R&F Center Tower 1,Tianjin,CN,200,47,2014,composite,office,2010,
R&F Center Tower 2,Tianjin,CN,200,47,2014,composite,residential,2010,
Seoul Trimage Tower I,Seoul,KR,200,47,2017,concrete,residential,2014,
Seoul Trimage Tower II,Seoul,KR,200,47,2017,concrete,residential,2014,
Zhuhai Hengqin Xinqu Ahongda Finance Tower 1,Zhuhai,CN,200,47,2018,concrete,office,2014,
Chengdu World Financial Center 1,Chengdu,CN,200,46,2017,composite,office,2013,
Chengdu World Financial Center 2,Chengdu,CN,200,46,2017,composite,office,2013,
China Oceanwide International Center Tower 1,Wuhan,CN,200,46,2016,concrete,office,2012,
Dhahran Tower,Al Khobar,SA,200,46,2012,concrete,residential,2007,
Nanjing Financial City Tower 4,Nanjing,CN,200,46,2017,composite,office,2013,
Nanjing Financial City Tower 6,Nanjing,CN,200,46,2016,composite,office,2013,
Hainan Tower 1,Haikou,CN,200,45,2015,composite,office,2011,
Kwong Wo Mukden Center 1,Xi?€?an,CN,200,45,2018,composite,office,2014,
Lot G Office Towers,Kuala Lumpur,MY,200,45,2013,concrete,office,2009,
Mincheng Center Hotel,Fuzhou,CN,200,45,2016,composite,hotel,,
SF Express Headquarter Building,Shenzhen,CN,200,45,2019,concrete,office,2015,
Wangjing SOHO T3,Beijing,CN,200,45,2014,composite,office,2011,"125,307"
Centralcon Group Tower,Shenzhen,CN,200,43,2016,composite,office,2012,
Jinshui Wanda Center Office Tower,Zhengzhou,CN,200,43,2016,concrete,office,2014,
Jumeirah Hangzhou Hotel,Hangzhou,CN,200,43,2018,concrete,hotel,2013,
Sompo Japan Head Office Building,Tokyo,JP,200,43,1976,composite,office,1973,"124,438"
Twin Rivers International Office Tower A,Chengdu,CN,200,43,2015,composite,office,2013,
Gezhouba Nanda Tiandi,Wuhan,CN,200,42,2018,concrete,office,2015,
Phoenix International Book City East Tower,Suzhou,CN,200,42,2013,composite,office,2010,
Shenzhen Kerry Centre II,Shenzhen,CN,200,42,2012,concrete,office,2008,"79,000"
The Plaza Office Tower,Jakarta,ID,200,42,2009,concrete,office,2006,
Yatai Fortune Center,Changzhou,CN,200,42,2012,concrete,residential / office,2009,
Palm Springs International Center Tower 1,Chengdu,CN,200,41,2013,concrete,office,2010,
Wanyin International 3,Hangzhou,CN,200,41,2014,composite,office,2008,
Capital Plaza Office Tower,Abu Dhabi,AE,200,40,2011,concrete,office,2006,
Central Spring,Nanchang,CN,200,40,2015,concrete,office,2011,
Das Intellitech Headquarters,Shenzhen,CN,200,40,2018,concrete,office,2016,"100,000"
Folkart Tower A,Izmir,TR,200,40,2014,concrete,office / residential,2011,
Folkart Tower B,Izmir,TR,200,40,2015,concrete,office / residential,2011,
Golf Hotel,Nantong,CN,200,40,2014,composite,hotel / office,2010,
Zhengzhou Resources Center,Zhengzhou,CN,200,40,2014,composite,office,2011,
Tour Incity,Lyon,FR,200,39,2015,concrete,office,2013,"44,125"
Binhai Cathay Tower,Tianjin,CN,200,37,2014,composite,office,2010,
Burj DAMAC,Riyadh,SA,200,36,2016,concrete,office,2012,
Al-Obeikan Hilton Tower Hotel,Riyadh,SA,200,35,2017,steel/concrete,residential / hotel,2011,
Batumi Technological University Tower,Batumi,GE,200,35,2012,concrete,observation / education,,
Suning Electric Plaza,Nanjing,CN,200,34,2016,composite,office,2013,
The Yomiuri Shimbun Building,Tokyo,JP,200,33,2013,steel,office,2011,"89,651"
Al Nakheel Tower,Riyadh,SA,200,26,2011,concrete,office,2008,
Guangzhou Greenland Baiyun Center,Guangzhou,CN,199.9,45,2014,composite,office,2012,
Yuda World Trade Center,Zhengzhou,CN,199.7,45,1997,concrete,hotel / office,,"125,000"
The Otemachi Tower,Tokyo,JP,199.7,38,2013,composite,hotel / office,2010,"198,390"
8 Canada Square,London,GB,199.5,42,2002,composite,office,1999,"164,410"
Wells Fargo Tower,Miami,US,199.5,47,2010,steel/concrete,office,2007,
Conrad Seoul,Seoul,KR,199.4,38,2012,composite,hotel,2009,
One Wall Street,New York City,US,199.3,50,1932,steel,office,1929,"108,292"
Millennium Residence 2,Bangkok,TH,199.3,54,2009,concrete,residential,2006,
Millennium Residence 3,Bangkok,TH,199.3,54,2009,concrete,residential,2006,
Nakanoshima Festival Tower West,Osaka,JP,199.3,41,2017,steel/concrete,hotel / office,2014,"151,146"
Silver Towers East,New York City,US,199.2,58,2009,concrete,residential,2007,
Silver Towers West,New York City,US,199.2,58,2009,concrete,residential,2007,
599 Lexington Avenue,New York City,US,199,51,1986,steel,office,,
Fortune Heights,Beijing,CN,199,55,2008,composite,residential,,
Diamond Flower Tower,Hanoi,VN,199,40,2015,concrete,office,2010,
Oriental Financial Center,Shanghai,CN,199,31,2014,composite,office,2008,"113,382"
Nakanoshima Festival Tower,Osaka,JP,199,39,2012,steel,office / other,2009,"145,602"
Bund Center,Shanghai,CN,198.9,45,2002,concrete,office,1997,"83,000"
The Offices at CentralWorld,Bangkok,TH,198.8,51,2004,concrete,office,,"120,000"
Southwest Securities Headquarter Building,Chongqing,CN,198.6,43,2017,concrete,office,2014,
UBS Tower,Chicago,US,198.6,50,2001,composite,office,1999,"156,076"
Kaisa Center Tower A,Shenyang,CN,198.5,35,2016,concrete,office,2010,
Empire Melbourne,Melbourne,AU,198.4,62,2017,concrete,residential / retail,2015,
Le Point Tower 6,Hong Kong,CN,198.3,60,2008,concrete,residential,,
Le Point Tower 7,Hong Kong,CN,198.3,60,2008,concrete,residential,,
Capital Square Tower 1,Kuala Lumpur,MY,198.2,40,1994,concrete,office,,"65,030"
88 Scott,Toronto,CA,198.2,58,2017,concrete,residential,2014,"54,438"
One Icon Residences,Surabaya,ID,198.2,51,2017,concrete,residential,2014,
712 5th Avenue,New York City,US,198.1,53,1990,steel,office,1988,"50,632"
900 Biscayne Bay,Miami,US,198,63,2008,concrete,residential,2005,"166,388"
Bellagio Tower 6-9,Hong Kong,CN,198,60,2002,concrete,residential,,
Torre Aquamare,Panama City,PA,198,56,2007,concrete,residential,2005,
M Silom,Bangkok,TH,198,53,2015,concrete,residential,2011,
Shangdong Hanyu Yayuan Apartments,Guangzhou,CN,198,52,2016,concrete,residential,2012,
Chengdu International Finance Square Tower 4,Chengdu,CN,198,46,2015,composite,residential,2010,
Shin-Marunouchi Building,Tokyo,JP,198,38,2007,composite,office,2005,"195,000"
7 Financial Town,Chongqing,CN,197.9,37,2016,concrete,office,2011,"69,626"
Muse,Sunny Isles Beach,US,197.8,47,2018,concrete,residential,2015,
Wanda East Port Tower 3,Dalian,CN,197.8,57,2012,concrete,residential,2009,
Chanin Building,New York City,US,197.8,56,1929,steel,office,1927,
Jing An Kerry Centre Tower 3,Shanghai,CN,197.8,43,2013,concrete,office,2009,"270,017"
Overseas Chinese Banking Corp. Centre,Singapore,SG,197.7,52,1976,composite,office,1970,"74,963"
BEA Financial Tower,Shanghai,CN,197.7,42,2009,composite,office,2006,"70,000"
245 Park Avenue,New York City,US,197.5,47,1967,steel,office,,"149,670"
Richard J. Daley Center,Chicago,US,197.5,31,1965,steel,office,1963,"136,102"
Lodha Bellissimo Tower 2,Mumbai,IN,197.5,53,2012,concrete,residential,,
Lodha Bellissimo,Mumbai,IN,197.5,48,2012,concrete,residential,2006,
Anandamaya One,Jakarta,ID,197.5,47,2018,concrete,residential,2015,
Poly Pazhou C1,Guangzhou,CN,197.5,39,2017,concrete,hotel,2013,"73,000"
Burj Al Salam,Dubai,AE,197.5,58,2014,concrete,serviced apartments / hotel / office,2008,"290,143"
550 Madison Avenue,New York City,US,197.3,37,1983,steel,office,1980,
Metropolis Tower D,Los Angeles,US,197.2,58,2018,concrete,residential,2015,
One Excellence Tower 2,Shenzhen,CN,197.2,52,2018,concrete,residential,2016,
55 East Erie,Chicago,US,197.2,56,2004,concrete,residential,2001,
The Merton 1,Hong Kong,CN,197,59,2005,concrete,residential,1998,
The Beacon Arnaiz Tower,Makati,PH,197,50,2013,concrete,residential,2010,
Wenxin United Press Building,Shanghai,CN,197,43,1999,steel,office,1996,
Sincere Financial Center Tower A,Chongqing,CN,196.9,44,2015,concrete,office,2012,"124,688"
Sincere Financial Center Tower B,Chongqing,CN,196.9,44,2015,concrete,office,2012,
Lanzhou City Plaza Building 4,Lanzhou,CN,196.9,47,2018,composite,hotel / office,2015,
The Mark,Seattle,US,196.8,41,2017,composite,hotel / office,2014,"70,745"
Millennium Tower,San Francisco,US,196.6,58,2009,concrete,residential,2004,"106,933"
Al Bidda Tower,Doha,QA,196.6,44,2009,steel/concrete,office,2006,
Two World Financial Center,New York City,US,196.6,44,1986,steel,office,,"247,793"
Wharf Cable Tower,Hong Kong,CN,196.6,41,1993,steel,office,1992,"127,985"
Lake Point Tower,Chicago,US,196.5,70,1968,concrete,residential,1965,"120,773"
1095 Avenue of the Americas,New York City,US,196.4,43,2007,steel,office,2006,
River East Center,Chicago,US,196.3,58,2001,concrete,residential,1999,
Al Bateen Residential Tower,Dubai,AE,196.3,50,2013,concrete,residential,,
Century Emperor South,Chongqing,CN,196.2,47,2009,concrete,office,2006,
Torre Paradox,Mexico City,MX,196.2,60,2018,concrete,residential,2014,
Gundae Posco The Star City Tower A,Seoul,KR,196,58,2008,concrete,residential,2006,
Yacht Club Tower,Panama City,PA,196,57,2012,concrete,residential,2008,
Malak Tower,Sharjah,AE,196,53,2010,concrete,residential,2004,
Milano Residences,Makati,PH,196,53,2016,concrete,residential,2011,
One Shenzhen Bay Tower 5,Shenzhen,CN,196,51,2015,composite,residential,,
570 Lexington Avenue,New York City,US,196,50,1931,steel,office,1929,"42,577"
Midtown Office Tower,Tel Aviv,IL,196,50,2017,concrete,office,2013,
Mansions at Acqualina,Sunny Isles Beach,US,196,46,2015,concrete,residential,2012,
Preatoni Tower,Dubai,AE,196,46,2018,concrete,residential / office,2007,
Bay Adelaide Centre East Tower,Toronto,CA,196,44,2016,composite,residential / office,2013,
Shangri-La Hotel,Dubai,AE,196,43,2003,concrete,hotel,2001,"114,000"
Samrya Twin Towers East,Doha,QA,196,41,2012,concrete,office,2008,
Samrya Twin Towers West,Doha,QA,196,41,2012,concrete,office,2008,
Walton Plaza,Shanghai,CN,196,40,2004,concrete,office,2002,"86,859"
China Insurance Mansion,Shanghai,CN,196,38,1999,concrete,office,,"73,000"
Aigburth,Hong Kong,CN,195.9,48,1999,concrete,residential,1997,
SOCAR Tower,Baku,AZ,195.9,40,2015,composite,office,2011,"100,047"
JP Tower,Nagoya,JP,195.7,40,2015,steel,office,2013,"54,502"
E Condos South,Toronto,CA,195.7,58,2019,concrete,residential / retail,2014,
The Palazzo,Las Vegas,US,195.7,53,2007,composite,hotel,2004,
Porsche Design Tower,Sunny Isles Beach,US,195.4,57,2016,concrete,residential,2013,"76,966"
Grand Hyatt Dalian,Dalian,CN,195.4,47,2014,concrete,residential / hotel,2011,"79,000"
Grand Plaza Apartments,Chicago,US,195.4,57,2003,concrete,residential,2000,
Sama Beirut,Beirut,LB,195.2,52,2017,concrete,residential / office / retail,2010,"1,050"
Sumitomo Fudosan Shinjuku Grand Tower,Tokyo,JP,195.2,40,2011,steel,office,2008,"180,111"
Tornado Tower,Doha,QA,195.1,51,2008,composite,office,,"80,000"
1 New York Plaza,New York City,US,195.1,50,1969,steel,office,,
Al Salam Tecom Tower,Dubai,AE,195.1,47,2009,concrete,office,2005,"94,500"
Lanzhou City Plaza Building 2,Lanzhou,CN,195.1,38,2018,composite,residential / office,2015,
Lanzhou City Plaza Building 3,Lanzhou,CN,195.1,38,2018,composite,residential / office,2015,
Le Point Tower 10,Hong Kong,CN,195,59,2008,concrete,residential,,
Le Point Tower 8,Hong Kong,CN,195,59,2008,concrete,residential,,
Le Point Tower 9,Hong Kong,CN,195,59,2008,concrete,residential,,
Titanium La Portada,Santiago,CL,195,55,2010,concrete,office,2007,"132,736"
Vision City Tower 2,Hong Kong,CN,195,54,2007,concrete,residential,,
Vision City Tower 3,Hong Kong,CN,195,54,2007,concrete,residential,,
Vision City Tower 5,Hong Kong,CN,195,54,2007,concrete,residential,,
Wisma Mulia,Jakarta,ID,195,54,2003,composite,office,1997,
The Distinction,Dubai,AE,195,53,2016,concrete,residential,2013,
Discovery Complex Residential Tower,Hanoi,VN,195,50,2018,concrete,residential,2012,
One Central,Makati,PH,195,50,2013,concrete,residential,2008,
Qingdao Landmark Center - Tower B,Qingdao,CN,195,48,2017,composite,residential,2013,
AXA Tower,Jakarta,ID,195,45,2012,concrete,office,2009,
Torre Altus,Mexico City,MX,195,44,1999,concrete,residential,1994,"29,500"
Sinn Sathorn Tower,Bangkok,TH,195,43,1993,concrete,office,,"100,000"
River International A,Chongqing,CN,195,42,2010,concrete,office / retail,2007,
River International B,Chongqing,CN,195,42,2010,concrete,hotel / residential / retail,2007,
KEPCO Headquarters,Osaka,JP,195,41,2004,steel,office,,"106,497"
Discovery Complex Office Tower,Hanoi,VN,195,38,2018,concrete,office,2012,
Lodha Altamount,Mumbai,IN,195,43,2018,concrete,residential,2013,
Harumi Island Triton Square Tower X,Tokyo,JP,194.9,44,2001,composite,office,1994,"125,696"
Four Seasons Hotel & Private Residences,Denver,US,194.8,45,2010,concrete,residential / hotel,2007,
Tencent Seafront Tower 2,Shenzhen,CN,194.8,38,2017,composite,office,2012,
Wanda East Port Tower 4,Dalian,CN,194.7,56,2012,concrete,residential,2009,
Suzhou Center Plaza 2,Suzhou,CN,194.7,47,2017,concrete,serviced apartments,2014,
Grand Hyatt Shenzhen,Shenzhen,CN,194.7,42,2009,concrete/steel,hotel,2007,"72,000"
One One One Eagle Street,Brisbane,AU,194.7,48,2012,composite,office,2008,"88,345"
155 North Wacker,Chicago,US,194.6,45,2009,composite,office,2007,"115,906"
1 MiMA Tower,New York City,US,194.6,63,2011,concrete,residential / hotel,2007,
Anthill Residence 1,Istanbul,TR,194.5,54,2010,concrete,residential,2008,
Anthill Residence 2,Istanbul,TR,194.5,54,2011,concrete,residential,2008,
Sanno Park Tower,Tokyo,JP,194.5,44,2000,steel,office,,"219,215"
Evergrande Huazhi Office Tower,Chengdu,CN,194.4,36,2015,concrete,office,,"59,270"
UOB Plaza,Jakarta,ID,194.3,44,2007,concrete,office,1997,
Echo Brickell,Miami,US,194.2,57,2017,concrete,residential,2015,
825 South Hill,Los Angeles,US,194.2,49,2019,concrete,residential,2016,
Tower 28,New York City,US,194.2,57,2017,concrete,residential,2014,"30,716"
Thai Wah Tower II,Bangkok,TH,194,60,1996,concrete,hotel / office,,"57,000"
Tricolour 1,Moscow,RU,194,58,2014,concrete,residential,2010,
Shangri-La Colombo Residential Tower 1,Colombo,LK,194,51,2018,concrete,residential,2014,
Shangri-La Colombo Residential Tower 2,Colombo,LK,194,51,2018,concrete,residential,2014,
SEBA Tower,Abu Dhabi,AE,194,50,2011,concrete,residential / office,2008,
Ciftci Tower A,Istanbul,TR,194,45,2018,composite,residential,2012,
Ciftci Tower B,Istanbul,TR,194,45,2018,composite,residential,2012,
Tour Majunga,Puteaux,FR,194,45,2014,concrete,office,2011,"69,500"
Pudong Financial Plaza Tower 1,Shanghai,CN,194,39,2017,concrete/steel,office / retail,2012,
Guangzhou Electric Power Building,Guangzhou,CN,194,35,2002,concrete,office,,
DBS Bank Tower,Jakarta,ID,194,37,2013,concrete,office,2008,"73,000"
"NatWest Tower, Times Square",Hong Kong,CN,193.9,46,1993,concrete,office / retail,,
Jade Signature,Sunny Isles Beach,US,193.9,57,2017,concrete,residential,2014,"91,000"
ASE Center R1,Chongqing,CN,193.8,55,2010,concrete,residential / retail,2006,
Raheja Vivarea 1,Mumbai,IN,193.8,45,2012,concrete,residential,2008,
Raheja Vivarea 2,Mumbai,IN,193.8,45,2012,concrete,residential,2008,
Raheja Vivarea 3,Mumbai,IN,193.8,45,2012,concrete,residential,2008,
Raheja Vivarea 4,Mumbai,IN,193.8,45,2018,concrete,residential,2014,
Saigon Centre 2,Ho Chi Minh City,VN,193.7,43,2017,concrete,office / retail / residential,2013,
Sama Tower,Dubai,AE,193.6,51,2010,concrete,residential / office,2006,"93,950"
Leo Burnett Building,Chicago,US,193.6,46,1989,composite,office,1986,"130,063"
One PPG Place,Pittsburgh,US,193.6,40,1984,steel,office,1981,"139,353"
One First National Center,Omaha,US,193.3,45,2002,composite,office,1999,"67,819"
345 Park Avenue,New York City,US,193.3,44,1969,steel,office,,"148,644"
Admiral Baysuites,Manila,PH,193.2,51,2016,concrete,residential / hotel,2011,"65,573"
Tencent Tower,Shenzhen,CN,193.2,39,2009,concrete,office,,"88,180"
Noble Tower,Shenzhen,CN,193.2,38,2005,concrete,office,2003,"70,000"
City Tower Hiroshima,Hiroshima,JP,193,54,2016,precast,hotel / office,2013,
The Parkhouse Nakanoshima Tower,Osaka,JP,193,54,2017,precast,residential,2014,
Manhattan Hill 1-2,Hong Kong,CN,193,51,2007,concrete,residential,,
Ashok Towers D,Mumbai,IN,193,49,2010,concrete,residential,2007,
Suncorp Place,Sydney,AU,193,48,1982,composite,office,1970,
ASHTON Asoke,Bangkok,TH,193,57,2018,concrete,residential,2015,
Nippon Television Tower,Tokyo,JP,192.8,32,2003,steel,office / retail,2000,"131,500"
BG Group Place,Houston,US,192.7,46,2011,concrete,office,2008,"117,324"
Mercantile Building,New York City,US,192.6,48,1929,steel,office,1929,"32,276"
Langham Place,New York City,US,192.6,59,2010,concrete,residential / hotel,2007,"51,023"
Venetian Tower,Panama City,PA,192.4,47,2008,concrete,residential,2004,
The Heritage at Millennium Park,Chicago,US,192.4,57,2005,concrete,residential,2002,"103,938"
Nihonbashi Mitsui Tower,Tokyo,JP,192.3,39,2005,steel,hotel / office,2002,"133,855"
Encore,Las Vegas,US,192.3,52,2008,concrete,hotel,2006,
Millennium Residence 1,Bangkok,TH,192.3,51,2009,concrete,residential,2006,
Millennium Residence 4,Bangkok,TH,192.3,51,2009,concrete,residential,2006,
Mint at Riverfront,Miami,US,192.3,55,2009,concrete,residential,2006,"123,463"
W New York Downtown Hotel & Residences,New York City,US,192.1,57,2010,concrete,residential / hotel,2006,
Bukkhamseen Tower,Sharjah,AE,192,51,2006,concrete,residential / office,2004,
Grace Plaza,New York City,US,192,50,1972,steel,office,,"137,360"
Safeco Plaza,Seattle,US,192,50,1969,steel,office,1966,
Home Insurance Plaza,New York City,US,192,44,1966,steel,office,1964,"84,309"
The Tokyo Towers Mid Tower,Tokyo,JP,192,58,2008,precast,residential,2004,
The Tokyo Towers Sea Tower,Tokyo,JP,192,58,2008,precast,residential,2004,
Z??ota 44,Warsaw,PL,192,54,2016,concrete,residential,2008,"77,072"
Vanbo Plaza South Tower,Baoding,CN,192,53,2015,concrete,hotel / office,2011,
Vision City Tower 1,Hong Kong,CN,192,53,2007,concrete,residential,,
Infinity at Brickell,Miami,US,192,52,2008,concrete,residential / office,2005,
Victory Garden Block C,Guangzhou,CN,192,52,2004,concrete,residential,2001,
Aiqun Huijing Wan Tower A,Guangzhou,CN,192,49,2013,concrete,residential,2008,
